sku_cd,demand_class,abc_class,total_qty,latest_stock_qty,avg_aging,stockout_rate,stock_snapshots,weekly_velocity,coverage_weeks,stock_risk
MEFAAMD09C4001,Lumpy,B,75.0,0.0,,,,0.0,,low
MEFAAMD09MW001,Lumpy,C,22.0,0.0,,,,0.0,,low
MEFAAMM01RP001,Lumpy,C,23.0,0.0,,,,0.0,,low
MEFAAMM02RP001,Lumpy,B,96.0,0.0,,,,0.0,,low
MEFAAMM02VU001,Lumpy,B,85.0,0.0,,,,0.0,,low
MEFAAMM03BK001,Lumpy,C,32.0,0.0,,,,0.0,,low
MEF9SMM24OR001,Lumpy,C,35.0,0.0,,,,0.0,,low
MEF9SMM24YW001,Lumpy,C,46.0,0.0,,,,0.0,,low
MEFAACF01QN001,Lumpy,C,25.0,0.0,,,,0.0,,low
MEFAAMD02MW001,Intermittent,C,18.0,0.0,,,,0.0,,low
MEFAAMD02RU001,Lumpy,B,52.0,0.0,,,,0.0,,low
MEFAAMD03C4001,Intermittent,C,37.0,0.0,,,,0.0,,low
MEFAAMD03QK001,Intermittent,C,14.0,0.0,,,,0.0,,low
MEFAAMD04C4001,Lumpy,B,179.0,0.0,,0.0,4.0,0.0,,low
MYL6AMA04RU001,Intermittent,C,1.0,0.0,,,,0.0,,low
MYL6AVH19LC001,Intermittent,C,1.0,0.0,,,,0.0,,low
MYL6SMA04YU001,Intermittent,C,3.0,0.0,,,,0.0,,low
MYL6SVH01LW001,Intermittent,C,1.0,0.0,,,,0.0,,low
MYL7AMA04RQ001,Intermittent,C,1.0,0.0,,,,0.0,,low
MYL7APA11IG001,Intermittent,C,1.0,0.0,,,,0.0,,low
MYL7APA22RQ001,Intermittent,C,3.0,0.0,,,,0.0,,low
MYL7SBN17PQ001,Intermittent,C,1.0,0.0,,,,0.0,,low
MYIBABC01IG001,Lumpy,A,889.0,0.0,,0.0,2.0,0.0,,low
MYIBABC01PZ001,Lumpy,A,908.0,0.0,,,,0.0,,low
MYIBABC01QP001,Lumpy,B,107.0,0.0,,,,0.0,,low
MYIBABC01SV001,Lumpy,A,460.0,0.0,,,,0.0,,low
MYIBABC01YN001,Lumpy,B,155.0,0.0,,,,0.0,,low
MYIDSUP01CO001,Lumpy,C,30.0,0.0,,,,0.0,,low
MYKCATA01QZ001,Intermittent,A,447.0,0.0,,0.0,8.0,0.0,,low
MYL5SIE01LU001,Intermittent,C,2.0,0.0,,,,0.0,,low
MYIASDQ01QG001,Lumpy,B,52.0,0.0,,,,0.0,,low
MYIASPM01R4001,Lumpy,C,25.0,0.0,,,,0.0,,low
MYIASPM01T1001,Intermittent,C,31.0,0.0,,,,0.0,,low
MYIASVI01CO001,Intermittent,C,8.0,0.0,,,,0.0,,low
MYIASVI01QH001,Intermittent,C,30.0,0.0,,,,0.0,,low
MYIASVI01T1001,Intermittent,C,18.0,0.0,,,,0.0,,low
MYIASXL01CO001,Intermittent,C,2.0,0.0,,,,0.0,,low
MYIBABC01HI001,Lumpy,A,277.0,0.0,,,,0.0,,low
MYI8SVI13CO001,Intermittent,C,4.0,0.0,,,,0.0,,low
MYI9APS09BK001,Intermittent,C,5.0,0.0,,,,0.0,,low
MYI9SXL22CO001,Lumpy,C,35.0,0.0,,,,0.0,,low
MYI9SXL22WT001,Lumpy,C,38.0,0.0,,,,0.0,,low
MYIAAVI01CO001,Intermittent,C,2.0,0.0,,,,0.0,,low
MYIAAVI01T1001,Intermittent,C,22.0,0.0,,,,0.0,,low
MYIAAVI02CO001,Intermittent,A,281.0,0.0,,,,0.0,,low
MYIASDQ01QE001,Lumpy,C,46.0,0.0,,,,0.0,,low
MYL8SVI48CO001,Intermittent,C,19.0,0.0,,,,0.0,,low
MYL8SXL04BK001,Intermittent,C,1.0,0.0,,,,0.0,,low
MYL8SXL41CO001,Intermittent,C,1.0,0.0,,,,0.0,,low
MYL9ACZ46BC001,Intermittent,C,5.0,0.0,,,,0.0,,low
MYL9ACZ46RU001,Intermittent,C,4.0,0.0,,,,0.0,,low
MYL9ADA02BK001,Intermittent,C,14.0,0.0,,,,0.0,,low
MYL9ADA02EZ001,Intermittent,C,15.0,0.0,,,,0.0,,low
MYL9ADA02YJ001,Lumpy,C,4.0,0.0,,,,0.0,,low
MYL8SMA14EZ001,Intermittent,C,2.0,0.0,,,,0.0,,low
MYL8SMA14IA001,Intermittent,C,3.0,0.0,,,,0.0,,low
MYL8SPA11CO001,Lumpy,A,2446.0,12.0,771.6666666666666,0.0,26.0,0.0,,low
MYL8SPA11QH001,Intermittent,C,11.0,0.0,,,,0.0,,low
MYL8SPA30BK001,Intermittent,C,27.0,0.0,,,,0.0,,low
MYL8SPA30CO001,Intermittent,C,27.0,0.0,,,,0.0,,low
MYL8SSE01BK001,Intermittent,C,6.0,0.0,,,,0.0,,low
MYL8SSE01OG001,Intermittent,C,3.0,0.0,,,,0.0,,low
MYL8APA40R4001,Intermittent,C,19.0,0.0,,,,0.0,,low
MYL8APA41BK001,Intermittent,C,1.0,0.0,,,,0.0,,low
MYL8APA51UK001,Intermittent,C,8.0,0.0,,,,0.0,,low
MYL8APA71BK001,Intermittent,C,1.0,0.0,,,,0.0,,low
MYL8APA71NZ001,Intermittent,C,3.0,0.0,,,,0.0,,low
MYL8AVI14RU001,Intermittent,C,7.0,0.0,,,,0.0,,low
MYL8SMA04IA001,Intermittent,C,2.0,0.0,,,,0.0,,low
MYL8SMA04PV001,Intermittent,C,2.0,0.0,,,,0.0,,low
MYL8ABN11NZ001,Intermittent,C,5.0,0.0,,,,0.0,,low
MYL8APA11T1001,Intermittent,C,2.0,0.0,,,,0.0,,low
MYL8APA17CO001,Intermittent,C,7.0,0.0,,,,0.0,,low
MYL8APA17QH001,Intermittent,C,9.0,0.0,,,,0.0,,low
MYL8APA19R4001,Intermittent,C,7.0,0.0,,,,0.0,,low
MYL8APA21DG001,Intermittent,C,7.0,1.0,2864.0,0.0,26.0,0.0,,low
MYL8APA21SV001,Intermittent,C,5.0,1.0,2902.0,0.0,26.0,0.0,,low
MYL8APA40JF001,Intermittent,C,8.0,0.0,,,,0.0,,low
MYL9SPA61SA001,Intermittent,C,3.0,0.0,,,,0.0,,low
MYL9SSV66BK001,Intermittent,C,37.0,0.0,,,,0.0,,low
MYL9SSV66QA001,Intermittent,C,7.0,0.0,,,,0.0,,low
MYL9SSV66WT001,Intermittent,C,15.0,0.0,,,,0.0,,low
MYL9SSV69WA001,Intermittent,C,1.0,0.0,,,,0.0,,low
MYL9SWI02CO001,Intermittent,C,2.0,0.0,,,,0.0,,low
MYLAAKM02BK001,Intermittent,B,129.0,0.0,,,,0.0,,low
MYLAAKM02N6001,Intermittent,C,2.0,0.0,,,,0.0,,low
MYL9SKM12O3001,Intermittent,C,22.0,0.0,,,,0.0,,low
MYL9SKM12R8001,Intermittent,C,4.0,0.0,,,,0.0,,low
MYL9SLL93QB001,Intermittent,C,4.0,0.0,,,,0.0,,low
MYL9SPA41QC001,Intermittent,C,2.0,0.0,,,,0.0,,low
MYL9SPA42BK001,Intermittent,C,1.0,0.0,,,,0.0,,low
MYL9SPA55BK001,Intermittent,C,16.0,0.0,,0.0,6.0,0.0,,low
MYL9SPA55II001,Intermittent,C,1.0,0.0,,,,0.0,,low
MYL9SPA55O3001,Intermittent,C,2.0,0.0,,,,0.0,,low
MYL9AVI45DG001,Intermittent,C,27.0,0.0,,,,0.0,,low
MYL9AVI45SV001,Intermittent,C,20.0,0.0,,,,0.0,,low
MYL9SKM11BK001,Lumpy,C,12.0,0.0,,,,0.0,,low
MYL9SKM11H3001,Lumpy,C,32.0,0.0,,,,0.0,,low
MYL9SKM11II001,Intermittent,B,63.0,0.0,,,,0.0,,low
MYL9SKM11O3001,Intermittent,C,21.0,0.0,,,,0.0,,low
MYL9SKM12BK001,Intermittent,C,5.0,0.0,,,,0.0,,low
MYL9SKM12II001,Intermittent,C,40.0,0.0,,,,0.0,,low
MYL9AKM12EC001,Intermittent,C,1.0,0.0,,,,0.0,,low
MYL9ALV01CB001,Intermittent,C,1.0,0.0,,,,0.0,,low
MYL9ALV01QD001,Intermittent,C,1.0,0.0,,,,0.0,,low
MYL9APA34BK001,Intermittent,C,1.0,0.0,,,,0.0,,low
MYL9APA51RU001,Intermittent,C,4.0,0.0,,,,0.0,,low
MYL9APA61PZ001,Intermittent,C,4.0,0.0,,,,0.0,,low
MYL9APA63RU001,Intermittent,C,2.0,0.0,,,,0.0,,low
MYL9APA63YJ001,Intermittent,C,3.0,0.0,,,,0.0,,low
MYLAAVI02QH001,Intermittent,B,49.0,0.0,,,,0.0,,low
MYLAAVI03QH001,Intermittent,B,55.0,0.0,,,,0.0,,low
MYLASBN01CO001,Intermittent,B,137.0,0.0,,,,0.0,,low
MYLASBN02CO001,Intermittent,C,23.0,0.0,,,,0.0,,low
MYLASDA01BK001,Intermittent,C,22.0,0.0,,,,0.0,,low
MYLASDA01IH001,Lumpy,B,77.0,0.0,,,,0.0,,low
MYLASDA01JF001,Intermittent,C,24.0,0.0,,,,0.0,,low
MYLASKM01BK001,Intermittent,C,7.0,0.0,,0.0,6.0,0.0,,low
MYLAAPA05BK001,Lumpy,C,39.0,0.0,,,,0.0,,low
MYLAAPA05CO001,Lumpy,B,70.0,0.0,,,,0.0,,low
MYLAAPA05RP001,Intermittent,C,20.0,0.0,,,,0.0,,low
MYLAAPA06RP001,Intermittent,B,90.0,0.0,,,,0.0,,low
MYLAAPA07CO001,Intermittent,C,35.0,0.0,,,,0.0,,low
MYLAAPA07QH001,Lumpy,B,116.0,0.0,,,,0.0,,low
MYLAAVI01QH001,Lumpy,C,24.0,0.0,,,,0.0,,low
MYLAAVI02CO001,Intermittent,B,182.0,1.0,1562.0,0.0,26.0,0.0,,low
MYLAAMD02CO001,Intermittent,B,58.0,0.0,,,,0.0,,low
MYLAAMD02RP001,Intermittent,B,77.0,0.0,,,,0.0,,low
MYLAAPA01BK001,Intermittent,C,21.0,0.0,,,,0.0,,low
MYLAAPA01CO001,Intermittent,C,17.0,0.0,,,,0.0,,low
MYLAAPA02QH001,Lumpy,A,1795.0,0.0,,,,0.0,,low
MYLAAPA03QJ001,Intermittent,C,1.0,0.0,,,,0.0,,low
MYLAAPA04CO001,Intermittent,C,3.0,0.0,,,,0.0,,low
MYLAAPA04QH001,Intermittent,C,1.0,0.0,,,,0.0,,low
MYLAAKM02R8001,Intermittent,C,45.0,0.0,,,,0.0,,low
MYLAALM03BK001,Intermittent,A,250.0,0.0,,0.0,5.0,0.0,,low
MYLAALM03RU001,Lumpy,A,272.0,0.0,,0.0,6.0,0.0,,low
MYLAALV01QJ001,Intermittent,C,3.0,0.0,,,,0.0,,low
MYLAAMD01BK001,Intermittent,C,16.0,0.0,,,,0.0,,low
MYLAAMD01CO001,Intermittent,C,20.0,0.0,,,,0.0,,low
MYLAAMD01RP001,Lumpy,B,54.0,0.0,,,,0.0,,low
MYLAAMD02BK001,Intermittent,B,75.0,0.0,,,,0.0,,low
MYLBSKM03N4001,Intermittent,B,125.0,0.0,,,,0.0,,low
MYLBSKM03NV001,Lumpy,A,274.0,0.0,,,,0.0,,low
MYLBSKM03R0001,Intermittent,B,171.0,0.0,,,,0.0,,low
MYLBSLM01QH001,Intermittent,B,131.0,0.0,,,,0.0,,low
MYLBSLM01R4001,Intermittent,B,71.0,0.0,,,,0.0,,low
MYLBSLM01VZ001,Lumpy,B,82.0,0.0,,,,0.0,,low
MYLBSPA01O8001,Intermittent,B,66.0,0.0,,,,0.0,,low
MYLBSPA01R4001,Lumpy,B,74.0,0.0,,,,0.0,,low
MYLBSKM02I6001,Lumpy,A,320.0,0.0,,,,0.0,,low
MYLBSKM02JY001,Lumpy,A,535.0,0.0,,,,0.0,,low
MYLBSKM02N4001,Lumpy,A,356.0,0.0,,0.0,6.0,0.0,,low
MYLBSKM02NV001,Lumpy,A,396.0,0.0,,,,0.0,,low
MYLBSKM02R0001,Lumpy,A,307.0,0.0,,,,0.0,,low
MYLBSKM03BK001,Intermittent,A,488.0,0.0,,,,0.0,,low
MYLBSKM03I6001,Lumpy,A,401.0,0.0,,,,0.0,,low
MYLBSKM03JY001,Lumpy,A,637.0,0.0,,,,0.0,,low
MYLASPM02T1001,Lumpy,B,53.0,0.0,,,,0.0,,low
MYLASVI01H1001,Intermittent,C,14.0,0.0,,,,0.0,,low
MYLASVI01H2001,Intermittent,C,19.0,0.0,,,,0.0,,low
MYLASXL01RJ001,Intermittent,C,7.0,0.0,,,,0.0,,low
MYLBASX02R0001,Lumpy,A,243.0,0.0,,,,0.0,,low
MYLBATQ01EG001,Lumpy,A,352.0,3.0,1601.0,0.0,26.0,0.0,,low
MYLBATQ01RE001,Lumpy,B,181.0,0.0,,,,0.0,,low
MYLBSKM02BK001,Lumpy,A,797.0,0.0,,,,0.0,,low
MYLASLF01BK001,Intermittent,C,39.0,0.0,,,,0.0,,low
MYLASLF02SA001,Intermittent,C,15.0,0.0,,,,0.0,,low
MYLASLV01JF001,Intermittent,C,21.0,0.0,,,,0.0,,low
MYLASLV01R4001,Intermittent,C,26.0,0.0,,,,0.0,,low
MYLASPA01QE001,Lumpy,B,48.0,0.0,,,,0.0,,low
MYLASPA01QG001,Lumpy,B,71.0,0.0,,,,0.0,,low
MYLASPM01R4001,Lumpy,C,21.0,0.0,,,,0.0,,low
MYLASPM02R4001,Intermittent,C,11.0,0.0,,,,0.0,,low
MYLCSLM01BK001,Lumpy,A,467.0,1.0,1705.0,0.0,26.0,0.0,,low
MYLCSLM01CO001,Lumpy,A,459.0,0.0,,0.0,2.0,0.0,,low
MYLCSLM01J3001,Intermittent,B,89.0,0.0,,0.0,2.0,0.0,,low
MYLCSLM01QW001,Lumpy,A,400.0,0.0,,,,0.0,,low
MYLCSUP01R4001,Intermittent,B,51.0,0.0,,,,0.0,,low
MYLCSUP02R4001,Intermittent,B,50.0,0.0,,,,0.0,,low
MYLDALD01SV001,Intermittent,B,71.0,3.0,1104.6666666666667,0.0,26.0,0.0,,low
MYLDALM02QH001,Lumpy,B,123.0,0.0,,,,0.0,,low
MYLCAUP02CO001,Intermittent,C,5.0,0.0,,,,0.0,,low
MYLCSFO01O3001,Lumpy,B,62.0,0.0,,,,0.0,,low
MYLCSFO01R4001,Lumpy,B,171.0,0.0,,,,0.0,,low
MYLCSFO01UF001,Lumpy,B,180.0,0.0,,,,0.0,,low
MYLCSFO01YJ001,Lumpy,B,49.0,0.0,,,,0.0,,low
MYLCSFO02BA001,Lumpy,C,17.0,0.0,,,,0.0,,low
MYLCSFO02BV001,Lumpy,C,20.0,0.0,,,,0.0,,low
MYLCSFO02EP001,Intermittent,B,101.0,0.0,,,,0.0,,low
MYLCATA01IG001,Lumpy,A,357.0,0.0,,,,0.0,,low
MYLCATA01QH001,Lumpy,A,831.0,0.0,,,,0.0,,low
MYLCATA02CO001,Lumpy,A,409.0,0.0,,,,0.0,,low
MYLCATA02IG001,Lumpy,B,148.0,0.0,,,,0.0,,low
MYLCATA02QH001,Lumpy,A,645.0,0.0,,0.0,10.0,0.0,,low
MYLCATA02WT001,Lumpy,A,296.0,0.0,,,,0.0,,low
MYLCATA03QP001,Lumpy,A,248.0,0.0,,,,0.0,,low
MYLCAUP01CO001,Intermittent,C,38.0,0.0,,,,0.0,,low
MYLBSPA02O8001,Lumpy,B,174.0,0.0,,,,0.0,,low
MYLBSPA02R4001,Lumpy,B,151.0,0.0,,,,0.0,,low
MYLBSXT01CO001,Lumpy,A,778.0,2.0,1301.0,0.0,26.0,0.0,,low
MYLCALD01BK001,Lumpy,A,255.0,0.0,,0.0,3.0,0.0,,low
MYLCALD01QR001,Lumpy,A,225.0,1.0,1413.0,0.0,26.0,0.0,,low
MYLCALM01BK001,Intermittent,B,90.0,2.0,227.0,0.0,26.0,0.0,,low
MYLCALM02BK001,Intermittent,B,197.0,0.0,,,,0.0,,low
MYLCALM02IW001,Intermittent,B,145.0,0.0,,,,0.0,,low
MYLDSTA03CO001,Intermittent,A,309.0,0.0,,0.0,8.0,0.0,,low
MYLDSTA03QZ001,Lumpy,B,182.0,0.0,,0.0,5.0,0.0,,low
MYLDSTA04LE001,Lumpy,B,87.0,0.0,,0.0,1.0,0.0,,low
MYLDSTA05LE001,Intermittent,A,230.0,0.0,,0.0,1.0,0.0,,low
MYLDSTA07BK001,Intermittent,A,219.0,0.0,,0.0,6.0,0.0,,low
MYLDSTA07CO001,Lumpy,A,241.0,0.0,,,,0.0,,low
MEF9AMM19RU001,Intermittent,C,1.0,0.0,,,,0.0,,low
MEF9AMM31BK001,Intermittent,C,15.0,0.0,,,,0.0,,low
MYLDSLD03BK001,Lumpy,B,176.0,1.0,1289.0,0.0,26.0,0.0,,low
MYLDSLD03CO001,Lumpy,A,276.0,2.0,1317.0,0.0,26.0,0.0,,low
MYLDSLD03J8001,Lumpy,B,110.0,0.0,,,,0.0,,low
MYLDSLM01J3001,Lumpy,B,101.0,0.0,,0.0,6.0,0.0,,low
MYLDSTA01L6001,Intermittent,B,96.0,0.0,,0.0,4.0,0.0,,low
MYLDSTA02BK001,Intermittent,B,101.0,0.0,,0.0,1.0,0.0,,low
MYLDSTA02IX001,Lumpy,B,97.0,0.0,,0.0,1.0,0.0,,low
MYLDSTA02J7001,Lumpy,B,77.0,0.0,,0.0,5.0,0.0,,low
MYLDATA05BK001,Lumpy,A,283.0,0.0,,0.0,6.0,0.0,,low
MYLDATA07I7001,Intermittent,B,91.0,0.0,,,,0.0,,low
MYLDATA07O0001,Intermittent,A,291.0,3.0,1068.0,0.0,26.0,0.0,,low
MYLDATA08C8001,Lumpy,A,286.0,3.0,1098.0,0.0,26.0,0.0,,low
MYLDATA08I7001,Lumpy,B,111.0,0.0,,,,0.0,,low
MYLDATA08L8001,Intermittent,B,107.0,0.0,,0.0,5.0,0.0,,low
MYLDSLD01BK001,Lumpy,B,185.0,0.0,,0.0,7.0,0.0,,low
MYLDSLD02L7001,Lumpy,B,103.0,1.0,1267.0,0.0,8.0,0.0,,low
MYLDATA01BK001,Lumpy,A,433.0,0.0,,0.0,5.0,0.0,,low
MYLDATA01CO001,Lumpy,A,574.0,1.0,1037.0,0.0,26.0,0.0,,low
MYLDATA02BK001,Lumpy,B,125.0,0.0,,0.0,5.0,0.0,,low
MYLDATA03CO001,Lumpy,A,344.0,3.0,1121.0,0.0,26.0,0.0,,low
MYLDATA03UQ001,Lumpy,B,75.0,0.0,,0.0,4.0,0.0,,low
MYLDATA04BK001,Lumpy,A,233.0,2.0,1113.0,0.0,26.0,0.0,,low
MYLDATA04CO001,Lumpy,A,229.0,2.0,1113.0,0.0,26.0,0.0,,low
MYLDATA04UQ001,Lumpy,B,54.0,3.0,813.0,0.0,26.0,0.0,,low
MEF9SMM15YZ001,Intermittent,C,1.0,0.0,,,,0.0,,low
MEF9SMM16FB001,Intermittent,C,7.0,0.0,,,,0.0,,low
MEF9SMM16HE001,Intermittent,C,4.0,0.0,,,,0.0,,low
MEF9SMM16IG001,Lumpy,C,8.0,0.0,,,,0.0,,low
MEF9SMM16O2001,Lumpy,C,42.0,0.0,,,,0.0,,low
MEF9SMM16QB001,Lumpy,C,14.0,0.0,,,,0.0,,low
MYLDSUP01CO001,Intermittent,C,46.0,0.0,,,,0.0,,low
MYLDSXT01QZ001,Lumpy,A,1210.0,4.0,1059.6666666666667,0.0,26.0,0.0,,low
MEF9SMM08BK001,Intermittent,C,1.0,0.0,,,,0.0,,low
MEF9SMM08HG001,Intermittent,C,6.0,0.0,,,,0.0,,low
MEF9SMM09HE001,Intermittent,C,3.0,0.0,,,,0.0,,low
MEF9SMM09HG001,Intermittent,C,6.0,0.0,,,,0.0,,low
MEF9SMM09QB001,Lumpy,C,8.0,1.0,2496.0,0.0,26.0,0.0,,low
MEF9SMM09YZ001,Intermittent,C,11.0,0.0,,,,0.0,,low
MEF9SMM14FB001,Intermittent,C,26.0,0.0,,,,0.0,,low
MEF9SMM14UF001,Intermittent,C,32.0,0.0,,,,0.0,,low
MEF9SMM02BI001,Intermittent,C,27.0,0.0,,,,0.0,,low
MEF9SMM02IG001,Intermittent,C,1.0,0.0,,,,0.0,,low
MEF9SMM03BK001,Intermittent,C,1.0,1.0,2499.0,0.0,26.0,0.0,,low
MEF9SMM03WT001,Intermittent,C,7.0,1.0,2499.0,0.0,26.0,0.0,,low
MEF9SMM04FB001,Intermittent,C,27.0,1.0,2496.0,0.0,26.0,0.0,,low
MEF9SMM07HG001,Intermittent,C,14.0,0.0,,,,0.0,,low
MEF9SMM07LA001,Intermittent,C,11.0,0.0,,,,0.0,,low
MEF9SMM07UF001,Intermittent,C,4.0,0.0,,,,0.0,,low
MEF9AMM33GZ001,Intermittent,C,8.0,0.0,,,,0.0,,low
MEF9AMM33OP001,Intermittent,C,8.0,0.0,,,,0.0,,low
MEF9AMM38BK001,Intermittent,C,1.0,0.0,,,,0.0,,low
MEF9S2I07OR001,Intermittent,C,6.0,0.0,,,,0.0,,low
MEF9SMM01FB001,Intermittent,C,1.0,0.0,,,,0.0,,low
MEF9SMM01HG001,Intermittent,C,3.0,3.0,2499.0,0.0,26.0,0.0,,low
MEF9SMM01HI001,Intermittent,C,3.0,1.0,2496.0,0.0,26.0,0.0,,low
MEF9SMM01MA001,Intermittent,C,4.0,3.0,2499.0,0.0,26.0,0.0,,low
MEF9AMM09QP001,Intermittent,C,3.0,0.0,,,,0.0,,low
MEF9AMM09VS001,Intermittent,C,2.0,0.0,,,,0.0,,low
MEF9AMM09YJ001,Intermittent,C,7.0,0.0,,,,0.0,,low
MEF9AMM10EG001,Intermittent,C,4.0,0.0,,,,0.0,,low
MEF9AMM10FK001,Lumpy,B,70.0,0.0,,,,0.0,,low
MEF9AMM10IG001,Intermittent,C,3.0,0.0,,,,0.0,,low
MEF9AMM10IH001,Lumpy,B,80.0,0.0,,,,0.0,,low
MEF9AMM10O3001,Lumpy,B,76.0,0.0,,,,0.0,,low
MEF9AMM01EG001,Lumpy,C,11.0,0.0,,,,0.0,,low
MEF9AMM01OI001,Intermittent,C,1.0,0.0,,,,0.0,,low
MEF9AMM01VE001,Intermittent,C,5.0,0.0,,,,0.0,,low
MEF9AMM02SV001,Lumpy,B,64.0,0.0,,,,0.0,,low
MEF9AMM04VE001,Intermittent,C,1.0,0.0,,,,0.0,,low
MEF9AMM04VG001,Intermittent,C,2.0,0.0,,,,0.0,,low
MEF9AMM07VS001,Lumpy,C,5.0,0.0,,,,0.0,,low
MEF9AMM09G7001,Intermittent,C,3.0,0.0,,,,0.0,,low
MEF9ADA40BK001,Intermittent,C,18.0,0.0,,,,0.0,,low
MEF9ADA40BV001,Intermittent,C,5.0,0.0,,,,0.0,,low
MEF9ADA40G8001,Intermittent,C,14.0,0.0,,,,0.0,,low
MEF9ADA40IH001,Intermittent,C,2.0,0.0,,,,0.0,,low
MEF9ADA40JF001,Intermittent,C,13.0,0.0,,,,0.0,,low
MEF9ADA40WT001,Lumpy,C,44.0,0.0,,,,0.0,,low
MEF9ADA41EZ001,Intermittent,C,1.0,0.0,,,,0.0,,low
MEF9ADA43BK001,Lumpy,C,11.0,0.0,,,,0.0,,low
MYLDSXT02BK001,Lumpy,A,663.0,10.0,1043.0,0.0,26.0,0.0,,low
MYLEAAC02IG001,Lumpy,A,234.0,1.0,740.0,0.0,26.0,0.0,,low
MYLEAXT05XC001,Lumpy,A,657.0,0.0,,0.0,6.0,0.0,,low
MYLESAC03CO001,Lumpy,A,379.0,0.0,,0.0,7.0,0.0,,low
MYLESAC03E3001,Intermittent,B,93.0,0.0,,,,0.0,,low
MYLESAC03I9001,Lumpy,A,258.0,0.0,,0.0,6.0,0.0,,low
MYLESAC03P6001,Lumpy,A,255.0,0.0,,0.0,8.0,0.0,,low
MEF9ADA17YQ001,Intermittent,C,4.0,0.0,,,,0.0,,low
MYS8AVI95T1001,Intermittent,C,1.0,0.0,,,,0.0,,low
MYS8SPA23BK001,Intermittent,C,1.0,0.0,,,,0.0,,low
MYS8SVI06BK001,Intermittent,C,1.0,0.0,,,,0.0,,low
MYS8SVI83CO001,Intermittent,C,16.0,0.0,,,,0.0,,low
MYS8SVI94CO001,Intermittent,C,23.0,0.0,,0.0,1.0,0.0,,low
MYS8SVI95CO001,Intermittent,C,6.0,0.0,,,,0.0,,low
MYS8SVI95PZ001,Intermittent,C,1.0,0.0,,,,0.0,,low
MYS8SXL13PV001,Intermittent,C,1.0,0.0,,,,0.0,,low
MYM8SVI49CO001,Intermittent,C,15.0,0.0,,,,0.0,,low
MYMAAVI01CO001,Lumpy,B,133.0,0.0,,,,0.0,,low
MYMAAVI01QH001,Intermittent,C,21.0,0.0,,,,0.0,,low
MYS8ABN25BK001,Intermittent,B,83.0,0.0,,,,0.0,,low
MYS8APA73SB001,Intermittent,C,27.0,0.0,,,,0.0,,low
MYS8APA73UK001,Intermittent,C,27.0,0.0,,,,0.0,,low
MYS8APA83UK001,Intermittent,C,24.0,0.0,,,,0.0,,low
MYS8APA93BK001,Intermittent,C,1.0,0.0,,,,0.0,,low
MYLESAK01L8001,Lumpy,B,172.0,10.0,673.0,0.0,26.0,0.0,,low
MYLESTA01L8001,Intermittent,C,44.0,0.0,,,,0.0,,low
MYLFATA12CO001,Lumpy,B,134.0,120.0,8.0,0.0,20.0,0.0,,low
MYLFSAC04CO001,Intermittent,C,30.0,0.0,,0.0,2.0,0.0,,low
MYLFSTA01I8001,Intermittent,C,11.0,1.0,480.0,0.0,26.0,0.0,,low
MYLFSTA02QH001,Intermittent,B,116.0,0.0,,,,0.0,,low
MYM6AXL52CO001,Intermittent,C,2.0,0.0,,,,0.0,,low
MYM7SRO05SV001,Intermittent,C,1.0,0.0,,0.0,2.0,0.0,,low
MEF9AMM10QF001,Intermittent,C,3.0,0.0,,,,0.0,,low
MEF9AMM10VS001,Intermittent,C,10.0,0.0,,,,0.0,,low
MEF9AMM10YQ001,Intermittent,B,61.0,0.0,,,,0.0,,low
MEF9AMM15OI001,Intermittent,C,2.0,0.0,,,,0.0,,low
MEF9AMM15QF001,Intermittent,C,1.0,0.0,,,,0.0,,low
MEF9AMM16G8001,Lumpy,C,7.0,0.0,,,,0.0,,low
MEF9AMM16QF001,Intermittent,C,1.0,0.0,,,,0.0,,low
MYLESAC05X0001,Intermittent,A,278.0,1.0,922.0,0.0,26.0,0.0,,low
MYS9APA43BK001,Intermittent,C,1.0,0.0,,,,0.0,,low
MYS9APA43QS001,Intermittent,C,7.0,0.0,,,,0.0,,low
MYS9APA43YJ001,Intermittent,C,2.0,0.0,,,,0.0,,low
MYS9APA54BK001,Intermittent,C,2.0,0.0,,0.0,6.0,0.0,,low
MYS9APA54CO001,Intermittent,C,1.0,0.0,,,,0.0,,low
MYS9APA54H3001,Intermittent,C,1.0,0.0,,,,0.0,,low
MYS9APA54II001,Intermittent,C,29.0,0.0,,,,0.0,,low
MYS9APA54O3001,Intermittent,C,19.0,0.0,,,,0.0,,low
MYS9APA31BK001,Intermittent,C,37.0,0.0,,,,0.0,,low
MYS9APA31CO001,Intermittent,C,11.0,0.0,,,,0.0,,low
MYS9APA31QH001,Intermittent,C,5.0,0.0,,,,0.0,,low
MYS9APA31T1001,Intermittent,C,14.0,0.0,,,,0.0,,low
MYS9APA36BM001,Intermittent,C,5.0,0.0,,,,0.0,,low
MYS9APA36IH001,Intermittent,C,7.0,0.0,,,,0.0,,low
MYS9APA36SE001,Lumpy,C,22.0,0.0,,,,0.0,,low
MYS9APA36WN001,Lumpy,C,6.0,0.0,,,,0.0,,low
MYS9ALV02CB001,Intermittent,C,1.0,0.0,,,,0.0,,low
MYS9ALV03CB001,Intermittent,C,2.0,0.0,,,,0.0,,low
MYS9ALV03O3001,Intermittent,C,9.0,0.0,,,,0.0,,low
