sku_cd,demand_class,abc_class,total_qty,eligible_min_24_weeks,stock_risk,coverage_weeks,weekly_velocity,promo_lift,promo_influence,recommended_action
MHHASMV02WT048,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHPASJP01MT00L,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MESASMM37WT036,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHXCSCK04R00XL,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MESASMM23QH036,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHP9SMM41BK00L,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFAAACF01QK00L,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFA9ARA30BK00S,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFAAAMD02C400L,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFAASMM05IH00S,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MXAGATA05CO001,Intermittent,C,3.0,False,low,344.0,0.25,,unknown,cold_start_attribute_pooling
MESASMM24BK035,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHEDAJA02WT00S,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHEASSE01B100L,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFC9ARA47BK040,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFC9ARA47BK044,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFCBSMM02IG044,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFCCAMM02QR0XL,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHJ8SMM60BK00S,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHJ8SMM62CO0XL,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEX9AMM16EG041,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MXZASXL07CO001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MYBGAUM01PZ110,Intermittent,C,3.0,False,low,284.0,0.25,,unknown,cold_start_attribute_pooling
MXAGSTA03NR001,Intermittent,C,3.0,False,low,168.0,0.16666666666666666,,unknown,cold_start_attribute_pooling
MFTASMM03BT00S,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFTASMM03H400L,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTASMM04R400S,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWR9SBF25QE001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHJ8AMM41BK00M,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFC8SMM02BK00S,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFTASSE02R400L,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFTASSE02WT0XS,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHPAAMM06BK046,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MYL6SMA04YU001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MXZ9ACM01BK001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFAAAMD02MW0XS,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFTASBM01BK00S,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MYL7APA22RQ001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MESASSE01CO039,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWR6ABN02BK001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTCAJA02WT00S,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTBSMM07WT2XL,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MESASMM24R4035,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHEDSJA01BK00S,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFTASMM03WT00M,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFTASMM03WT00S,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTCAJA02GC0XS,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MYZ9SXL21RU001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MYZ9SXL21WE001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWZ9APA83RU001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MESASSE04BK035,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEFGAMM074B001,Intermittent,C,3.0,False,low,412.0,0.25,,unknown,cold_start_attribute_pooling
MYBASVI12T1001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MMK6AVE92IG001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEXASMM10BK043,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHVFSMM03KF0XL,Intermittent,C,3.0,False,low,12.0,0.08333333333333333,,unknown,cold_start_attribute_pooling
MHP9SNX13SV048,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEG9S2I06EG001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTEAMM09CO0XS,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTASJP08BK00L,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFTASMM03W20XS,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEG7A2I05NH001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MYL8APA71NZ001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MYZ3AXA12CO001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTAAMM01I300S,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHPASJP03EG00M,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MYL8SSE01OG001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHPASMM04FJ00S,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTASJP08WT00S,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEG9A2I07BK001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEX9AMM16CS041,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHJ8SMM08SS0XL,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MXA2SVI21CO001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFPDSMM07LU00L,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFPEAMM01VC038,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWR9APA12G7001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFAASMM03IH00M,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHCCAMM04BK0XL,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTAAMM06W200M,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MXBCSJP01BK001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MYZ7AMA34GQ001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MYZ8AVI38QH001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTAAMH01WT00L,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MYZ4AVI35CO001,Intermittent,C,3.0,False,low,,0.0,,unknown,cold_start_attribute_pooling
MHTAAMM01I300L,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHT9APS50GR00M,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHCCAJP01BK00S,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEXASMM36BK043,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHCFSMM01Q100L,Intermittent,C,3.0,True,low,24.0,0.08333333333333333,,unknown,use_intermittent_or_hierarchical_forecast
MXBAAMM04BK001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MXBAAMM04CO001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFTASMV05H200S,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHEAAMD01VW00L,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTAAMM06W200L,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTDAMM11WT2XL,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEG9A2I11DG001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MXV8ALL50VY001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MXVAAVI01JH001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFTASMM03IH0XS,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHECAMM03LU2XL,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MMZ7SOC01BK001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHCAAMM02BK052,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MMK6SVE28CO001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHP8AMM33BK0XL,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MESASSE01RJ040,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFPDSBC02EH0XL,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFPCSMM01Y50XL,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTCAJA01BK0XS,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTCAJA01WT00S,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTCAJA01WT0XS,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFPBAMM04BK0XL,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWTEAUP01R8001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFPASMV02H20XS,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEG8S2I09NH001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTCAJA01BK00S,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTBSMM03B20XL,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEFGAMM12CO001,Intermittent,C,3.0,False,low,1040.0,0.25,,unknown,cold_start_attribute_pooling
MEFGAMM12QH001,Intermittent,C,3.0,False,low,1080.0,0.25,,unknown,cold_start_attribute_pooling
MFEBAMM01BK0XS,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWR9SPA28BK001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWRASBF04BK001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFPDAMM07BK0XS,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFPASMV12BT0XS,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWTFAUP01BK001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWR8AXL54BK001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFPBAMM03BK0XS,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MESAAMM25BK035,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHVFSMM01VC0XS,Intermittent,C,3.0,False,low,66.0,0.16666666666666666,,unknown,cold_start_attribute_pooling
MXBCAZZ01UI001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MXBASMM01IH001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MXBCSJP01WT001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEZGSZZ03ZZ001,Intermittent,C,3.0,True,high,0.0,0.08333333333333333,,unknown,use_intermittent_or_hierarchical_forecast
MEZGSZZ07ZZ001,Intermittent,C,3.0,True,high,0.0,0.08333333333333333,,unknown,use_intermittent_or_hierarchical_forecast
MFPCAMM08BK00S,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFA9AMV21EG00M,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MYL8SMA14IA001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEXASSE03CO043,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MESAAMM23CO038,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MESAAMM23CO039,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHCDAJA02IG00S,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MMVGATT04BK001,Intermittent,C,3.0,False,low,316.0,0.25,,unknown,cold_start_attribute_pooling
MEXASMM31WT041,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHJ9AMM01CO050,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEX9ALC76YN044,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEX9AMB02CW075,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MXZCAZY11NR001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFP9SNX70BK042,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFPAADS01VW046,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWTEAUP02IW001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFEGSMM01BK00S,Intermittent,C,3.0,False,low,210.0,0.16666666666666666,,unknown,cold_start_attribute_pooling
MFA9AMM02BK0XS,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFA9AMV05WO044,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEXASMM21BK044,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFP9ARA43BK040,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEX8AMM60WT044,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEX9ALC67WT041,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEX9ALC67WT044,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTDSJA03BK00M,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEXASMM34WT041,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEXASMM35WT043,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWK9ASE03EC001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEXBATQ04LU046,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHCDAJA01VY00S,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MMVGSTT03BK001,Intermittent,C,3.0,False,low,228.0,0.25,,unknown,cold_start_attribute_pooling
MEXBATQ05LU042,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHT9AMV10WT00L,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWP7AVI22RU001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEZEAZZ23ZZ001,Intermittent,C,3.0,False,low,24.0,0.25,,unknown,cold_start_attribute_pooling
MFA8AMM13VA00L,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFA8AMM13VA0XS,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWP7SVI36WT001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFA8AMM16NK00S,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHAFSMM05BK0XS,Intermittent,C,3.0,False,high,0.0,0.16666666666666666,,unknown,cold_start_attribute_pooling
MEXASSE04B1041,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEZGAMM01WT001,Intermittent,C,3.0,False,low,320.0,0.25,,unknown,cold_start_attribute_pooling
MWP9AGU01BK001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEZGSMM06PZ001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFEFAMM01K800L,Intermittent,C,3.0,True,low,132.0,0.08333333333333333,,unknown,use_intermittent_or_hierarchical_forecast
MFEDAMM03B90XL,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWTFAUP04BK001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWTFAUP05CO001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFCGSMM02L800M,Intermittent,C,3.0,False,low,78.0,0.16666666666666666,,unknown,cold_start_attribute_pooling
MYL9APA63YJ001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTGSMM10WT0XS,Intermittent,C,3.0,True,low,48.0,0.16666666666666666,,unknown,use_intermittent_or_hierarchical_forecast
MYLAALV01QJ001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHPCAJA01BK00M,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHPCAJA01BK00S,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFTBSMM08R400S,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEZGSZZ02ZZ001,Intermittent,C,3.0,True,high,0.0,0.08333333333333333,,unknown,use_intermittent_or_hierarchical_forecast
MWP7SVI36CO001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFXASMV01BT038,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFXASMV01BT040,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWPAAMH01BK001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHPCAJA02BK0XL,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MYL9SPA61SA001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHC9AMM19G600M,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHC9AMM19G60XS,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHPCAJA02BK00M,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFF3A2I14LU066,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFH9AMV22WT038,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFEDAMM01KD0XL,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWRAAPA08O5001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHCDAJA01VY0XL,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHVFSMM02NR046,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFTEAMM05BK0XS,Intermittent,C,3.0,True,low,132.0,0.08333333333333333,,unknown,use_intermittent_or_hierarchical_forecast
MFTFAMM03BW00M,Intermittent,C,3.0,False,low,368.0,0.25,,unknown,cold_start_attribute_pooling
MHADSJA02LU00M,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEXBATQ05LU043,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEGASMM03GR001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFV9ARA41OI0XS,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWK3AXL80EG001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEGASMM09GK001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEGASMM01WI001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEZGSMM05PZ001,Intermittent,C,3.0,True,low,84.0,0.08333333333333333,,unknown,use_intermittent_or_hierarchical_forecast
MEXASNX01WT041,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHAGSBC01GK0XS,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHC8SMM01BK00L,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEXBSMM07CO044,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHAGSBC01CO00S,Intermittent,C,3.0,False,low,112.0,0.25,,unknown,cold_start_attribute_pooling
MHC8SMM01RU00M,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHC8SMM01RU0XL,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHADSJA02LU00L,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTCAZY03BK0XS,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFJ8AMM71BK00M,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTCAZY03WT00S,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHTCAJA02WT0XS,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHA8AMM15RU00M,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWK9SMS01BK001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MWKASDA01JF001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MEHASMM05CO001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFPAAMM02BK0XS,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MYB9AMM45CO080,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MYB9AMM45CO090,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MMK6AVE71RU001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MFP7S2K05WI00S,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHJGSMM01BK046,Intermittent,C,3.0,False,low,180.0,0.08333333333333333,,unknown,cold_start_attribute_pooling
MHJ9ARA37BK050,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MESBAMM08WB037,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MESGSAP02BK038,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MXZCAZY14CO001,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
MHJESMM04CO046,Intermittent,C,3.0,True,low,,0.0,,unknown,use_intermittent_or_hierarchical_forecast
